,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPicture,SideCrashVideo,combinedSideBarrierAndPoleRating-Front,combinedSideBarrierAndPoleRating-Rear,sideBarrierRating-Overall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,dynamicTipResult,SidePoleCrashRating,SidePolePicture,SidePoleVideo,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId,Case Name
1411,https://static.nhtsa.gov/images/vehicles/0666_st0640_046.jpg,Not Rated,Not Rated,3,4,https://static.nhtsa.gov/crashTest/images/2002/tacoma_f.jpg,,Not Rated,3,Not Rated,https://static.nhtsa.gov/crashTest/images/2002/Tacoma_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,354,5,0,2002,TOYOTA,TACOMA,2002 Toyota Tacoma Extended Cab,4654,121977
1412,https://static.nhtsa.gov/images/vehicles/10688_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08878P086.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08878C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08879P112.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08879C012.wmv,5,5,5,4,Not Rated,0.105,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v08880P076.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08880C001.wmv,Standard,Optional,Optional,621,6,4,2016,HYUNDAI,SONATA,2016 Hyundai Sonata 4 DR FWD,10064,121980
1413,https://static.nhtsa.gov/images/vehicles/7652_st0640_046.png,4,4,5,3,https://static.nhtsa.gov/crashTest/images/2012/v07464P079.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07464C016.wmv,4,3,5,https://static.nhtsa.gov/crashTest/images/2012/v07469P108.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07469C012.wmv,3,5,4,4,Not Rated,0.118,0.0,No Tip,2,https://static.nhtsa.gov/crashTest/images/2012/v07466P074.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07466C012.wmv,Standard,No,No,541,3,0,2012,DODGE,AVENGER,2012 Dodge Avenger 4 DR FWD,6312,121981
1414,https://static.nhtsa.gov/images/vehicles/8834_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v08297P085.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08297C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v08299P112.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08299C012.wmv,5,5,5,4,Not Rated,0.155,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v08298P074.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08298C012.wmv,Standard,No,No,642,3,4,2015,KIA,SORENTO,2015 Kia Sorento SUV AWD,9006,121982
1415,https://static.nhtsa.gov/images/vehicles/8834_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v08297P085.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08297C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v08299P112.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08299C012.wmv,5,5,5,4,Not Rated,0.164,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v08298P074.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08298C012.wmv,Standard,No,No,642,3,4,2015,KIA,SORENTO,2015 Kia Sorento SUV FWD,9005,121982
1416,https://static.nhtsa.gov/images/vehicles/6953_st0640_046.png,4,4,4,3,,,5,5,Not Rated,,,5,Not Rated,5,4,Not Rated,0.198,0.0,No Tip,5,,,Standard,No,No,128,11,0,2011,TOYOTA,TUNDRA,2011 Toyota Tundra PU/RC AWD,633,121982
1417,https://static.nhtsa.gov/images/vehicles/6953_st0640_046.png,4,4,4,3,https://static.nhtsa.gov/crashTest/images/2011/v07342P011.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07342C020.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2011/v07343P010.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07343C013.wmv,5,5,5,4,Not Rated,0.198,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2011/v07345P010.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07345C007.wmv,Standard,No,No,128,11,0,2011,TOYOTA,TUNDRA,2011 Toyota Tundra Double Cab AWD,632,121982
1418,https://static.nhtsa.gov/images/vehicles/6953_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.198,0.0,No Tip,Not Rated,,,Standard,No,No,128,11,0,2011,TOYOTA,TUNDRA,2011 Toyota Tundra PU/CC AWD,631,121982
1419,https://static.nhtsa.gov/images/vehicles/6953_st0640_046.png,4,4,4,3,,,5,5,Not Rated,,,5,Not Rated,5,3,Not Rated,0.204,0.0,No Tip,5,,,Standard,No,No,128,11,0,2011,TOYOTA,TUNDRA,2011 Toyota Tundra PU/RC RWD,467,121982
1420,https://static.nhtsa.gov/images/vehicles/6953_st0640_046.png,4,4,4,3,https://static.nhtsa.gov/crashTest/images/2011/v07342P011.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07342C020.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2011/v07343P010.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07343C013.wmv,5,5,5,3,Not Rated,0.204,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2011/v07345P010.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07345C007.wmv,Standard,No,No,128,11,0,2011,TOYOTA,TUNDRA,2011 Toyota Tundra Double Cab RWD,466,121982
1421,https://static.nhtsa.gov/images/vehicles/6953_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,3,Not Rated,0.204,0.0,No Tip,Not Rated,,,Standard,No,No,128,11,0,2011,TOYOTA,TUNDRA,2011 Toyota Tundra PU/CC RWD,465,121982
1422,https://static.nhtsa.gov/images/vehicles/7259_st0640_046.png,4,3,4,2,https://static.nhtsa.gov/crashTest/images/2011/v06953P077.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v06953C022.wmv,4,5,4,https://static.nhtsa.gov/crashTest/images/2011/v07259P103.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07259C013.wmv,5,4,5,4,Not Rated,0.107,0.0,No Tip,2,https://static.nhtsa.gov/crashTest/images/2011/v06949P070.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v06949C013.wmv,Standard,No,No,590,5,2,2011,TOYOTA,CAMRY,2011 Toyota Camry 4 DR FWD Later Release,698,121982
1423,https://static.nhtsa.gov/images/vehicles/7259_st0640_046.png,3,3,4,2,https://static.nhtsa.gov/crashTest/images/2011/v06953P077.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v06953C022.wmv,3,5,2,https://static.nhtsa.gov/crashTest/images/2011/v06952P102.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v06952C013.wmv,4,2,3,4,Not Rated,0.107,0.0,No Tip,2,https://static.nhtsa.gov/crashTest/images/2011/v06949P070.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v06949C013.wmv,Standard,No,No,590,5,2,2011,TOYOTA,CAMRY,2011 Toyota Camry 4 DR FWD Early Release,446,121982
1424,https://static.nhtsa.gov/images/vehicles/5559_st0640_046.png,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2009/PTCruiser.jpg,,Not Rated,4,5,https://static.nhtsa.gov/crashTest/images/2009/pt_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.136, ,Not Rated,,,No,No,No,96,0,0,2009,CHRYSLER,PT CRUISER,2009 Chrysler PT Cruiser 4-DR. w/SAB,5156,121982
1425,https://static.nhtsa.gov/images/vehicles/13080_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2019/v10146P080.jpg,https://static.nhtsa.gov/crashTest/videos/2019/v10146C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2019/v10144P104.jpg,https://static.nhtsa.gov/crashTest/videos/2019/v10144C013.wmv,5,5,5,5,Not Rated,0.099,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2019/v10145P072.jpg,https://static.nhtsa.gov/crashTest/videos/2019/v10145C013.wmv,Standard,Standard,Standard,257,6,0,2019,TOYOTA,CAMRY,2019 Toyota Camry 4 DR FWD,13200,121985
1426,https://static.nhtsa.gov/images/vehicles/9230_st0640_046.png,4,4,3,4,https://static.nhtsa.gov/crashTest/images/2014/v08589P080.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08589C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08559P107.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08559C013.wmv,5,5,5,4,Not Rated,0.198,0.0, ,5,https://static.nhtsa.gov/crashTest/images/2014/v08561P073.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08561C013.wmv,Standard,No,No,81,5,1,2014,TOYOTA,TUNDRA,2014 Toyota Tundra PU/CC 4WD,8593,121987
1427,https://static.nhtsa.gov/images/vehicles/9230_st0640_046.png,4,4,3,4,https://static.nhtsa.gov/crashTest/images/2014/v08589P080.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08589C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08559P107.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08559C013.wmv,5,5,5,3,Not Rated,0.219,0.0, ,5,https://static.nhtsa.gov/crashTest/images/2014/v08561P073.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08561C013.wmv,Standard,No,No,81,5,1,2014,TOYOTA,TUNDRA,2014 Toyota Tundra PU/CC 2WD,8592,121987
1428,https://static.nhtsa.gov/images/vehicles/9487_st0640_046.png,4,2,2,4,https://static.nhtsa.gov/crashTest/images/2014/v08543P080.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08543C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08535P106.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08535C013.wmv,5,5,5,4,Not Rated,0.198,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2014/v08528P001.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08528C001.wmv,Standard,No,No,81,5,1,2014,TOYOTA,TUNDRA,2014 Toyota Tundra PU/EC 4WD,8591,121987
1429,https://static.nhtsa.gov/images/vehicles/9140_st0640_046.png,3,2,2,4,https://static.nhtsa.gov/crashTest/images/2014/v08543P080.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08543C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08535P106.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08535C013.wmv,5,5,5,3,Not Rated,0.219,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2014/v08528P001.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08528C001.wmv,Standard,No,No,81,5,1,2014,TOYOTA,TUNDRA,2014 Toyota Tundra PU/EC 2WD,8590,121987
1430,https://static.nhtsa.gov/images/vehicles/9487_st0640_046.png,3,2,2,4,,,5,5,Not Rated,,,5,Not Rated,5,4,Not Rated,0.198,0.0,No Tip,5,,,Standard,No,No,81,5,1,2014,TOYOTA,TUNDRA,2014 Toyota Tundra PU/RC 4WD,8589,121987
1431,https://static.nhtsa.gov/images/vehicles/9140_st0640_046.png,3,2,2,4,,,5,5,Not Rated,,,5,Not Rated,5,3,Not Rated,0.219,0.0,No Tip,5,,,Standard,No,No,81,5,1,2014,TOYOTA,TUNDRA,2014 Toyota Tundra PU/RC 2WD,8588,121987
1432,,Not Rated,Not Rated,4,3,https://static.nhtsa.gov/crashTest/images/1998/Tacoma.jpg,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,322,6,0,1998,TOYOTA,TACOMA,1998 Toyota Tacoma Extended Cab,3866,121987
1433,https://static.nhtsa.gov/images/vehicles/12246_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2018/v09984P085.JPG,https://static.nhtsa.gov/crashTest/videos/2018/v09984C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v09986P106.JPG,https://static.nhtsa.gov/crashTest/videos/2018/v09986C013.wmv,5,5,5,4,Not Rated,0.118,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v09985P073.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09985C013.wmv,Standard,Standard,Standard,117,3,2,2018,TOYOTA,COROLLA,2018 Toyota Corolla 4 DR FWD,12325,121992
1434,https://static.nhtsa.gov/images/vehicles/9471_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2015/v07038P024.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07038C013.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2015/v07064P069.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07064C014.wmv,4,5,5,4,Not Rated,0.174,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v07037P016.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07037C014.wmv,Standard,Optional,Optional,612,2,2,2015,CHEVROLET,EQUINOX,2015 Chevrolet Equinox SUV AWD,9246,121995
1435,https://static.nhtsa.gov/images/vehicles/9820_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2015/v07038P024.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07038C013.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2015/v07064P069.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07064C014.wmv,4,5,5,4,Not Rated,0.191,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2015/v07037P016.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v07037C014.wmv,Standard,Optional,Optional,612,2,2,2015,CHEVROLET,EQUINOX,2015 Chevrolet Equinox SUV FWD,9245,121995
1436,https://static.nhtsa.gov/images/vehicles/7030_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.198,0.0,No Tip,Not Rated,,,Standard,No,No,67,0,1,2011,FORD,EXPEDITION,2011 Ford Expedition SUV 4x4,499,121997
1437,https://static.nhtsa.gov/images/vehicles/7030_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,3,Not Rated,0.212,0.0,No Tip,Not Rated,,,Standard,No,No,67,0,1,2011,FORD,EXPEDITION,2011 Ford Expedition SUV 4x2,149,121997
1438,https://static.nhtsa.gov/images/vehicles/2047_st0640_046.jpg,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2005/04Highlander.jpg,https://static.nhtsa.gov/crashTest/videos/2005/04ToyotaHighlander.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2005/04Highlander-s.jpg,https://static.nhtsa.gov/crashTest/videos/2005/04ToyotaHighlander-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.174,0.179,No Tip,Not Rated,,,Standard,No,No,220,6,1,2005,TOYOTA,HIGHLANDER,2005 Toyota Highlander 4-DR.,1539,121999
1439,https://static.nhtsa.gov/images/vehicles/3438_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2006/04Highlander.jpg,https://static.nhtsa.gov/crashTest/videos/2006/04ToyotaHighlander.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2006/04Highlander-s.jpg,https://static.nhtsa.gov/crashTest/videos/2006/04ToyotaHighlander-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.174,0.179,No Tip,Not Rated,,,Standard,No,No,265,7,2,2006,TOYOTA,HIGHLANDER,2006 Toyota Highlander 4-DR.,1792,122003
1440,https://static.nhtsa.gov/images/vehicles/7030_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.198,0.0,No Tip,Not Rated,,,Standard,No,No,67,0,1,2011,FORD,EXPEDITION,2011 Ford Expedition SUV 4x4,499,122003
1441,https://static.nhtsa.gov/images/vehicles/7030_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,3,Not Rated,0.212,0.0,No Tip,Not Rated,,,Standard,No,No,67,0,1,2011,FORD,EXPEDITION,2011 Ford Expedition SUV 4x2,149,122003
1442,https://static.nhtsa.gov/images/vehicles/6649_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2010/07Sportage-f.jpg,https://static.nhtsa.gov/crashTest/videos/2010/07Sportage-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2010/07Sportage-s.jpg,https://static.nhtsa.gov/crashTest/videos/2010/07Sportage-s.wmv,Not Rated,Not Rated,Not Rated,4,3,0.174,0.204,No Tip,Not Rated,,,Standard,No,No,19,2,1,2010,KIA,SPORTAGE,2010 Kia Sportage 4-DR w/SAB,5748,122004
1443,https://static.nhtsa.gov/images/vehicles/12744_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v09350P080.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09350C018.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v09355P104.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09355C014.wmv,5,5,5,4,Not Rated,0.155,0.0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2018/v09351P072.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09351C014.wmv,Standard,Optional,Optional,269,1,1,2018,HYUNDAI,TUCSON,2018 Hyundai Tucson SUV FWD,12663,122004
1444,https://static.nhtsa.gov/images/vehicles/12744_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v09350P080.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09350C018.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v09355P104.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09355C014.wmv,5,5,5,4,Not Rated,0.162,0.0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2018/v09351P072.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09351C014.wmv,Standard,Optional,Optional,269,1,1,2018,HYUNDAI,TUCSON,2018 Hyundai Tucson SUV AWD,12662,122004
1445,https://static.nhtsa.gov/images/vehicles/5006_st0640_046.png,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2008/04SRX.jpg,https://static.nhtsa.gov/crashTest/videos/2008/04CadillacSRX.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2008/04SRX-s.jpg,https://static.nhtsa.gov/crashTest/videos/2008/04CadillacSRX-s.wmv,Not Rated,Not Rated,Not Rated,4,3,0.179,0.209,No Tip,Not Rated,,,Standard,No,No,47,0,0,2008,CADILLAC,SRX,2008 Cadillac SRX 4-DR. w/SAB,2559,122005
1446,https://static.nhtsa.gov/images/vehicles/0031_st0640_046.jpg,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2000/sl-f.jpg,,Not Rated,3,2,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,179,8,0,2000,SATURN,SL,2000 Saturn SL 4-DR.,4065,122005
1447,https://static.nhtsa.gov/images/vehicles/9131_st0640_046.png,5,4,4,5,https://static.nhtsa.gov/crashTest/images/2014/v08545P080.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08545C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08560P106.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08560C012.wmv,5,5,5,4,Not Rated,0.0,0.0, ,5,https://static.nhtsa.gov/crashTest/images/2014/v08558P075.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08558C012.wmv,Standard,No,No,0,0,0,2014,TOYOTA,CAMRY,2014 Toyota Camry 4 DR FWD Later Release,8794,122006
1448,https://static.nhtsa.gov/images/vehicles/9131_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2014/v07520P077.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v07520C015.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v07517P099.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v07517C011.wmv,5,5,5,4,Not Rated,0.111,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2014/v07523P067.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v07523C010.wmv,Standard,No,No,434,3,2,2014,TOYOTA,CAMRY,2014 Toyota Camry 4 DR FWD Early Release,8577,122006
1449,https://static.nhtsa.gov/images/vehicles/6221_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2010/07CX7-f.JPG,https://static.nhtsa.gov/crashTest/videos/2010/07CX7-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2010/07CX7-s.JPG,https://static.nhtsa.gov/crashTest/videos/2010/07CX7-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.147,0.147,No Tip,Not Rated,,,Standard,No,No,154,5,0,2010,MAZDA,CX-7,2010 Mazda CX-7 4-DR. w/SAB,5474,122007
1450,,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2008/07Avalanche-f.JPG,https://static.nhtsa.gov/crashTest/videos/2008/07Avalanche-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2008/07Avalanche-s.jpg,https://static.nhtsa.gov/crashTest/videos/2008/07Avalanche-s.wmv,Not Rated,Not Rated,Not Rated,3,3,0.212,0.228,No Tip,Not Rated,,,Standard,No,No,294,4,3,2008,CHEVROLET,AVALANCHE,2008 Chevrolet Avalanche 4-DR w/SAB,2561,122010
1451,https://static.nhtsa.gov/images/vehicles/9805_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09068P085.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09068C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09067P105.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09067C012.wmv,5,5,5,5,Not Rated,0.098,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09066P073.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09066C012.wmv,Standard,Optional,Optional,77,3,1,2016,ACURA,TLX,2016 Acura TLX 4 DR FWD,10175,122011
1452,https://static.nhtsa.gov/images/vehicles/9805_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09068P085.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09068C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v09067P105.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09067C012.wmv,5,5,5,5,Not Rated,0.098,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v09066P073.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v09066C012.wmv,Standard,Optional,Optional,77,3,1,2016,ACURA,TLX,2016 Acura TLX 4 DR AWD,10174,122011
1453,https://static.nhtsa.gov/images/vehicles/3438_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2006/04Highlander.jpg,https://static.nhtsa.gov/crashTest/videos/2006/04ToyotaHighlander.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2006/04Highlander-s.jpg,https://static.nhtsa.gov/crashTest/videos/2006/04ToyotaHighlander-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.174,0.179,No Tip,Not Rated,,,Standard,No,No,265,7,2,2006,TOYOTA,HIGHLANDER,2006 Toyota Highlander 4-DR.,1792,122013
1454,https://static.nhtsa.gov/images/vehicles/6367_st0640_046.png,Not Rated,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2010/06DTS-f.jpg,https://static.nhtsa.gov/crashTest/videos/2010/06DTS-f.wmv,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2010/06DTS-s.JPG,https://static.nhtsa.gov/crashTest/videos/2010/06DTS-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.111, ,Not Rated,,,Standard,Optional,Optional,21,3,0,2010,CADILLAC,DTS,2010 Cadillac DTS 4-DR w/SAB,5655,122014
1455,https://static.nhtsa.gov/images/vehicles/9126_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2014/v08407P086.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08407C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2014/v08409P107.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08409C012.wmv,5,5,5,4,Not Rated,0.118,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2014/v08406P075.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08406C012.wmv,Standard,No,No,252,2,2,2014,TOYOTA,COROLLA,2014 Toyota Corolla 4 DR FWD,8579,122015
1456,https://static.nhtsa.gov/images/vehicles/0743_st0640_046.jpg,Not Rated,Not Rated,4,5,,,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2002/Elantra4_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,349,6,3,2002,HYUNDAI,ELANTRA,2002 Hyundai Elantra 4-DR. w/SAB,4491,122016
1457,https://static.nhtsa.gov/images/vehicles/0334_st0640_046.jpg,Not Rated,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2002/Santafe.jpg,,Not Rated,5,Not Rated,https://static.nhtsa.gov/crashTest/images/2002/SantaFe_s.jpg,,Not Rated,Not Rated,Not Rated,3,3,0.0,0.0, ,Not Rated,,,No,No,No,171,4,1,2002,HYUNDAI,SANTA FE,2002 Hyundai Santa Fe 4-DR.,4454,122020
1458,https://static.nhtsa.gov/images/vehicles/8587_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2013/v07038P024.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07038C013.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2013/v07064P069.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07064C014.wmv,4,5,5,4,Not Rated,0.174,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2013/v07037P016.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07037C014.wmv,Standard,Optional,Optional,705,2,0,2013,CHEVROLET,EQUINOX,2013 Chevrolet Equinox SUV AWD,7360,122023
